17265,FarEasTone Telecom,Zhonghe,2026-01-01T00:01:03.476102Z,11.552168423249782,128.755,86555567.52663821,90557044.75764729,,61.63.210.175
36071,"Sky Digital Co., Ltd",Taipei,2026-01-01T01:01:04.180816Z,11.006899950030189,49.382,91400660.28048803,92364145.7268804,,61.63.210.175
35066,DFT,Taipei,2026-01-01T02:01:03.771970Z,11.006899950030189,32.126,85709647.91140327,94408013.81895655,,61.63.210.175
35066,DFT,Taipei,2026-01-01T03:01:03.287463Z,11.006899950030189,36.948,87776983.7139104,95649595.80279706,,61.63.210.175
24461,Homeplus,Banqiao,2026-01-01T04:01:02.228976Z,14.444170355451327,29.538,91877437.82825479,95508169.6267277,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2026-01-01T05:01:03.331773Z,9.70768513168519,60.009,89924952.43549338,90781139.07007384,,61.63.210.175
29283,Homeplus,Shulin District,2026-01-01T06:01:03.700353Z,17.190260077180564,132.265,91233223.15315619,94904301.8130146,,61.63.210.175
59180,Starverse Network,Taipei City,2026-01-01T07:01:05.972980Z,11.006899950030189,112.459,91277954.33793865,94602912.9616306,,61.63.210.175
29288,Homeplus,Daan District,2026-01-01T08:01:03.230016Z,9.868525280258714,132.014,82769758.47681864,94191169.74541904,,61.63.210.175
17265,FarEasTone Telecom,Zhonghe,2026-01-01T09:01:03.076459Z,11.552168423249782,21.663,90720604.4419594,83401916.08562025,,61.63.210.175
17265,FarEasTone Telecom,Zhonghe,2026-01-01T10:01:03.004413Z,11.552168423249782,19.874,93149620.27949475,85591574.9741443,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2026-01-01T11:01:03.272926Z,9.70768513168519,16.01,93328657.26925643,80290916.71265398,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2026-01-01T12:01:02.438668Z,9.70768513168519,18.293,89510703.65710172,77104041.08544944,,61.63.210.175
5334,"Taiwan Star Telecom Co., Ltd.",Taipei,2026-01-01T13:01:03.048836Z,15.847189388214197,13.613,92291724.0908571,80911998.3800491,,61.63.210.175
5334,"Taiwan Star Telecom Co., Ltd.",Taipei,2026-01-01T14:01:02.389963Z,15.847189388214197,19.398,90283729.05047661,90749343.57794479,,61.63.210.175
5334,"Taiwan Star Telecom Co., Ltd.",Taipei,2026-01-01T15:01:03.455201Z,15.847189388214197,50.437,88168943.52184957,89919105.03399032,,61.63.210.175
12583,TFN Media,New Taipei,2026-01-01T16:01:02.743838Z,15.847189388214197,51.92,89400114.84810683,88390156.15604442,,61.63.210.175
24460,Homeplus,New Taipei,2026-01-01T17:01:04.303308Z,15.847189388214197,30.053,91343164.5144008,93301235.77381214,,61.63.210.175
5334,"Taiwan Star Telecom Co., Ltd.",Taipei,2026-01-01T18:01:03.680501Z,15.847189388214197,101.302,90620515.31734338,95009470.6075637,,61.63.210.175
59180,Starverse Network,Taipei City,2026-01-01T19:01:03.592276Z,11.006899950030189,32.194,90744365.03387763,94946944.6919368,,61.63.210.175
17265,FarEasTone Telecom,Zhonghe,2026-01-01T20:01:02.673149Z,11.552168423249782,43.563,90425888.07578397,94240253.04990761,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2026-01-01T21:01:04.287068Z,9.70768513168519,119.195,90557292.05580755,94288437.1581142,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2026-01-01T22:01:02.451716Z,10.348015552600941,29.077,88803667.17138053,94798470.3843507,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2026-01-01T23:01:03.376953Z,10.348015552600941,51.433,90855299.52587713,95208927.2372888,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2026-01-02T00:01:03.334318Z,10.348015552600941,68.098,90400205.38538338,94324364.45126632,,61.63.210.175
35066,DFT,Taipei,2026-01-02T01:01:03.277331Z,11.006899950030189,76.655,86645087.49852994,94150827.4004969,,61.63.210.175
61136,"Pittqiao Network Information Co.,Ltd.",Taipei,2026-01-02T02:01:02.868394Z,11.006899950030189,84.732,90607583.66542631,94288214.64078093,,61.63.210.175
44603,Taiwan Digital Streaming Co.,Taipei,2026-01-02T03:01:03.876504Z,11.006899950030189,102.351,90045748.27274469,94592395.96496554,,61.63.210.175
36071,"Sky Digital Co., Ltd",Taipei,2026-01-02T04:01:03.531870Z,11.006899950030189,34.298,91311865.74933782,93648489.78387544,,61.63.210.175
73181,RETN,Taipei,2026-01-02T05:01:03.388586Z,9.829017929321369,114.786,53526044.033151835,90753546.6083055,,61.63.210.175
73181,RETN,Taipei,2026-01-02T06:01:02.713684Z,9.829017929321369,61.197,88632817.23567078,90077195.02003703,,61.63.210.175
35066,DFT,Taipei,2026-01-02T07:01:03.530020Z,11.006899950030189,89.968,88253270.1349397,92499894.48717296,,61.63.210.175
38330,Taiwan Mobile,Da'an District,2026-01-02T08:01:03.646749Z,9.70768513168519,133.12,90952830.8639909,95321324.30752319,,61.63.210.175
35066,DFT,Taipei,2026-01-02T09:01:03.222256Z,11.006899950030189,103.528,85742135.60699056,94999751.8470338,,61.63.210.175
29283,Homeplus,Shulin District,2026-01-02T10:01:03.315953Z,17.190260077180564,49.299,91290249.51470922,94707499.4539315,,61.63.210.175
18475,Chief Telecom,Keelung,2026-01-02T11:01:03.209229Z,25.363080879804894,12.225,89787942.83654703,94620287.07620616,,61.63.210.175
13506,TAIFO Taiwan,Taipei,2026-01-02T12:01:02.979806Z,10.348015552600941,35.574,86914726.05357425,76117002.91330755,,61.63.210.175
29288,Homeplus,Daan District,2026-01-02T13:01:02.898166Z,9.868525280258714,106.958,84837254.70071763,81098318.9970534,,61.63.210.175
7429,Taipeinet,Taipei,2026-01-02T14:01:03.801350Z,11.006899950030189,68.533,83300588.98663975,84421213.00511718,,61.63.210.175
29288,Homeplus,Daan District,2026-01-02T15:01:03.119255Z,9.868525280258714,43.511,84514527.80247304,81791118.20351808,,61.63.210.175
